Biomarker,AUC,Sensitivity (max sum),Specificity (max sum),Sensitivity (sens > 95%),Specificity (sens > 95%),Log2FC,p-value,n_pos,n_neg,n_pos+n_neg
RS20_HUMAN,0.583,0.727,0.5,1.0,0.059,0.28,0.42052,11,34,45
PSA6_HUMAN,0.583,0.636,0.706,1.0,0.147,0.177,0.42052,11,34,45
UBE2K_HUMAN,0.583,0.727,0.559,1.0,0.088,0.267,0.42052,11,34,45
PP1A_HUMAN,0.583,0.636,0.647,1.0,0.029,0.243,0.42052,11,34,45
PRS10_HUMAN,0.583,0.545,0.706,1.0,0.029,0.207,0.42052,11,34,45
SRPK2_HUMAN,0.583,0.818,0.441,1.0,0.0,0.298,0.42052,11,34,45
SRSF4_HUMAN,0.583,0.727,0.5,1.0,0.029,0.255,0.42052,11,34,45
DYHC1_HUMAN,0.583,0.364,0.941,1.0,0.088,0.266,0.42052,11,34,45
1433F_HUMAN,0.583,0.636,0.618,1.0,0.029,0.222,0.42052,11,34,45
DNJC3_HUMAN,0.583,0.545,0.765,1.0,0.0,0.054,0.42052,11,34,45
SYK_HUMAN,0.583,0.636,0.618,1.0,0.059,0.253,0.42052,11,34,45
MARE2_HUMAN,0.583,0.455,0.794,1.0,0.0,0.118,0.42052,11,34,45
AAK1_HUMAN,0.583,0.545,0.765,1.0,0.0,0.174,0.42052,11,34,45
PLBL1_HUMAN,0.583,1.0,0.324,1.0,0.324,-0.493,0.42052,11,34,45
SPA11_HUMAN,0.583,0.909,0.471,1.0,0.118,-0.19,0.42052,11,34,45
CARM1_HUMAN,0.583,0.909,0.353,1.0,0.176,0.336,0.42052,11,34,45
STX12_HUMAN,0.583,0.455,0.824,1.0,0.059,0.177,0.42052,11,34,45
TPPC5_HUMAN,0.583,0.455,0.824,1.0,0.029,0.2,0.42052,11,34,45
ERF3B_HUMAN,0.583,0.364,0.941,1.0,0.059,0.245,0.42052,11,34,45
NELFB_HUMAN,0.583,0.818,0.471,1.0,0.059,0.239,0.42052,11,34,45
GCN1_HUMAN,0.583,0.364,0.882,1.0,0.059,0.346,0.42052,11,34,45
ARHG2_HUMAN,0.583,0.727,0.529,1.0,0.147,0.184,0.42052,11,34,45
VRK1_HUMAN,0.583,0.727,0.529,1.0,0.0,0.136,0.42052,11,34,45
ARP5L_HUMAN,0.583,0.727,0.5,1.0,0.118,0.13,0.42052,11,34,45
DOCK9_HUMAN,0.583,0.455,0.882,1.0,0.0,-0.271,0.42052,11,34,45
WNK1_HUMAN,0.583,0.455,0.853,1.0,0.088,0.335,0.42052,11,34,45
DDX18_HUMAN,0.583,0.727,0.559,1.0,0.0,0.147,0.42052,11,34,45
GLTP_HUMAN,0.583,0.273,1.0,1.0,0.118,-0.391,0.42052,11,34,45
ABRAL_HUMAN,0.583,0.545,0.706,1.0,0.176,-0.317,0.42052,11,34,45
STX18_HUMAN,0.583,0.545,0.735,1.0,0.118,-0.304,0.42052,11,34,45
SEPT9_HUMAN,0.583,0.545,0.765,1.0,0.059,0.21,0.42052,11,34,45
BAIP2_HUMAN,0.583,0.455,0.824,1.0,0.147,-0.647,0.42052,11,34,45
CFA20_HUMAN,0.583,0.455,0.853,1.0,0.147,0.244,0.42052,11,34,45
5MP1_HUMAN,0.583,0.364,0.941,1.0,0.088,0.383,0.42052,11,34,45
TPPC8_HUMAN,0.583,0.364,0.971,1.0,0.059,0.233,0.42052,11,34,45
K1C10_HUMAN,0.58,0.364,0.912,1.0,0.059,-0.328,0.435916,11,34,45
RGS10_HUMAN,0.58,0.545,0.676,1.0,0.088,0.266,0.435916,11,34,45
SMCA5_HUMAN,0.58,0.455,0.794,1.0,0.029,0.228,0.435916,11,34,45
PGK1_HUMAN,0.58,0.636,0.647,1.0,0.118,0.175,0.435916,11,34,45
KV133_HUMAN;KVD33_HUMAN,0.58,0.273,1.0,1.0,0.029,-0.267,0.435916,11,34,45
IGKC_HUMAN,0.58,0.545,0.765,1.0,0.088,-0.198,0.435916,11,34,45
ACBP_HUMAN,0.58,0.545,0.735,1.0,0.088,0.226,0.435916,11,34,45
PVR_HUMAN,0.58,1.0,0.265,1.0,0.265,-0.261,0.435916,11,34,45
MX1_HUMAN,0.58,0.727,0.5,1.0,0.088,-0.496,0.435916,11,34,45
PROZ_HUMAN,0.58,0.909,0.324,1.0,0.029,0.295,0.435916,11,34,45
SYWC_HUMAN,0.58,0.545,0.824,1.0,0.088,0.283,0.435916,11,34,45
BTD_HUMAN,0.58,0.545,0.706,1.0,0.088,-0.152,0.435916,11,34,45
PRS6B_HUMAN,0.58,0.273,1.0,1.0,0.088,0.236,0.435916,11,34,45
GSK3B_HUMAN,0.58,0.545,0.735,1.0,0.0,0.127,0.435916,11,34,45
SPB8_HUMAN,0.58,0.727,0.588,1.0,0.029,-0.18,0.435916,11,34,45
RL34_HUMAN,0.58,0.909,0.294,1.0,0.059,0.328,0.435916,11,34,45
UFM1_HUMAN,0.58,0.364,0.882,1.0,0.206,-0.209,0.435916,11,34,45
RS11_HUMAN,0.58,0.364,0.882,1.0,0.059,0.302,0.435916,11,34,45
RL23_HUMAN,0.58,0.364,0.882,1.0,0.029,0.279,0.435916,11,34,45
FKB1A_HUMAN,0.58,0.545,0.676,1.0,0.118,-0.205,0.435916,11,34,45
SUMO1_HUMAN,0.58,0.818,0.529,1.0,0.118,0.204,0.435916,11,34,45
HNRPU_HUMAN,0.58,0.636,0.618,1.0,0.0,0.179,0.435916,11,34,45
RL18A_HUMAN,0.58,0.364,0.882,1.0,0.059,0.363,0.435916,11,34,45
FMOD_HUMAN,0.58,0.909,0.353,1.0,0.118,-0.918,0.435916,11,34,45
SOS1_HUMAN,0.58,0.545,0.706,1.0,0.0,0.183,0.435916,11,34,45
FKBP5_HUMAN,0.58,1.0,0.235,1.0,0.235,0.531,0.435916,11,34,45
MMRN1_HUMAN,0.58,1.0,0.353,1.0,0.353,-0.236,0.435916,11,34,45
HNRPD_HUMAN,0.58,0.818,0.471,1.0,0.029,0.118,0.435916,11,34,45
IRF3_HUMAN,0.58,0.636,0.647,1.0,0.0,0.068,0.435916,11,34,45
STK38_HUMAN,0.58,0.636,0.647,1.0,0.0,0.073,0.435916,11,34,45
PP6R3_HUMAN,0.58,0.818,0.441,1.0,0.0,0.234,0.435916,11,34,45
CAMP1_HUMAN,0.58,0.909,0.353,1.0,0.147,0.274,0.435916,11,34,45
P4R3A_HUMAN,0.58,0.636,0.618,1.0,0.0,0.154,0.435916,11,34,45
TM1L2_HUMAN,0.58,0.455,0.941,1.0,0.0,-0.348,0.435916,11,34,45
MON2_HUMAN,0.58,0.545,0.735,1.0,0.088,0.229,0.435916,11,34,45
YTHD3_HUMAN,0.58,0.818,0.559,1.0,0.088,0.255,0.435916,11,34,45
DP13B_HUMAN,0.58,1.0,0.235,1.0,0.235,-0.321,0.435916,11,34,45
CX038_HUMAN,0.58,0.273,0.971,1.0,0.0,0.194,0.435916,11,34,45
RTF1_HUMAN,0.58,0.636,0.647,1.0,0.0,0.273,0.435916,11,34,45
CLCC1_HUMAN,0.58,0.636,0.588,1.0,0.029,0.191,0.435916,11,34,45
EHD4_HUMAN,0.58,0.364,0.941,1.0,0.059,-0.54,0.435916,11,34,45
CPVL_HUMAN,0.58,0.818,0.471,1.0,0.118,0.453,0.435916,11,34,45
PHAX_HUMAN,0.58,0.455,0.765,1.0,0.118,0.338,0.435916,11,34,45
MXRA5_HUMAN,0.58,0.818,0.412,1.0,0.118,-0.373,0.435916,11,34,45
PDS5B_HUMAN,0.58,0.909,0.412,1.0,0.088,0.295,0.435916,11,34,45
TMOD3_HUMAN,0.58,0.727,0.5,1.0,0.029,0.158,0.435916,11,34,45
CARF_HUMAN,0.58,0.545,0.794,1.0,0.0,0.074,0.435916,11,34,45
SYLC_HUMAN,0.58,0.273,0.971,1.0,0.0,0.205,0.435916,11,34,45
BIN2_HUMAN,0.58,0.364,0.971,1.0,0.206,-0.443,0.435916,11,34,45
SYFB_HUMAN,0.58,0.364,0.971,1.0,0.029,0.19,0.435916,11,34,45
HV373_HUMAN,0.578,0.455,0.853,1.0,0.029,-0.253,0.451631,11,34,45
STXB3_HUMAN,0.578,0.636,0.618,1.0,0.029,0.057,0.451631,11,34,45
IMA4_HUMAN,0.578,0.455,0.735,1.0,0.176,0.281,0.451631,11,34,45
MYPT1_HUMAN,0.578,0.727,0.529,1.0,0.0,0.124,0.451631,11,34,45
ARK72_HUMAN,0.578,0.364,0.912,1.0,0.088,-0.143,0.451631,11,34,45
PEX14_HUMAN,0.578,0.545,0.706,1.0,0.118,0.283,0.451631,11,34,45
THRB_HUMAN,0.578,0.455,0.824,1.0,0.088,0.122,0.451631,11,34,45
C1QA_HUMAN,0.578,0.636,0.676,1.0,0.029,0.197,0.451631,11,34,45
PGS2_HUMAN,0.578,0.545,0.765,1.0,0.118,-0.391,0.451631,11,34,45
ARAF_HUMAN,0.578,0.545,0.735,1.0,0.029,0.105,0.451631,11,34,45
LAMC1_HUMAN,0.578,0.636,0.618,1.0,0.059,0.424,0.451631,11,34,45
RAB5A_HUMAN,0.578,0.455,0.824,1.0,0.0,0.059,0.451631,11,34,45
ACOHC_HUMAN,0.578,0.545,0.735,1.0,0.059,-0.114,0.451631,11,34,45
ROA2_HUMAN,0.578,0.818,0.471,1.0,0.0,0.02,0.451631,11,34,45
PTBP1_HUMAN,0.578,0.818,0.471,1.0,0.029,0.179,0.451631,11,34,45
TOX4_HUMAN,0.578,0.455,0.794,1.0,0.147,0.27,0.451631,11,34,45
GOSR1_HUMAN,0.578,0.818,0.412,1.0,0.088,0.191,0.451631,11,34,45
SNAPN_HUMAN,0.578,0.636,0.618,1.0,0.088,0.128,0.451631,11,34,45
PRS6A_HUMAN,0.578,0.364,0.882,1.0,0.088,0.203,0.451631,11,34,45
RCC1_HUMAN,0.578,0.545,0.706,1.0,0.0,0.193,0.451631,11,34,45
RO52_HUMAN,0.578,0.636,0.647,1.0,0.059,-0.188,0.451631,11,34,45
GSHB_HUMAN,0.578,1.0,0.265,1.0,0.265,0.169,0.451631,11,34,45
BAP31_HUMAN,0.578,0.545,0.676,1.0,0.0,0.161,0.451631,11,34,45
TCP4_HUMAN,0.578,0.909,0.324,1.0,0.0,0.205,0.451631,11,34,45
RL37A_HUMAN,0.578,0.909,0.382,1.0,0.059,0.418,0.451631,11,34,45
DAD1_HUMAN,0.578,0.455,0.882,1.0,0.0,0.114,0.451631,11,34,45
SMD3_HUMAN,0.578,0.727,0.5,1.0,0.0,0.19,0.451631,11,34,45
RS4X_HUMAN,0.578,0.545,0.647,1.0,0.059,0.324,0.451631,11,34,45
UBC9_HUMAN,0.578,0.636,0.676,1.0,0.029,0.078,0.451631,11,34,45
PLCB2_HUMAN,0.578,0.636,0.676,1.0,0.118,-0.262,0.451631,11,34,45
U2AF1_HUMAN,0.578,0.545,0.676,1.0,0.0,0.217,0.451631,11,34,45
SRSF3_HUMAN,0.578,0.455,0.853,1.0,0.059,0.161,0.451631,11,34,45
ADAM9_HUMAN,0.578,0.727,0.647,1.0,0.0,0.079,0.451631,11,34,45
4EBP1_HUMAN,0.578,1.0,0.294,1.0,0.294,0.421,0.451631,11,34,45
SLFN5_HUMAN,0.578,0.455,0.853,1.0,0.029,-0.476,0.451631,11,34,45
MERTK_HUMAN,0.578,1.0,0.265,1.0,0.265,-0.301,0.451631,11,34,45
CBX3_HUMAN,0.578,0.727,0.529,1.0,0.0,0.172,0.451631,11,34,45
AAMP_HUMAN,0.578,0.818,0.441,1.0,0.088,0.254,0.451631,11,34,45
RBM39_HUMAN,0.578,0.727,0.471,1.0,0.0,0.18,0.451631,11,34,45
SEPT2_HUMAN,0.578,0.364,0.882,1.0,0.088,0.19,0.451631,11,34,45
PEA15_HUMAN,0.578,0.818,0.441,1.0,0.059,-0.206,0.451631,11,34,45
PDS5A_HUMAN,0.578,0.545,0.735,1.0,0.0,0.221,0.451631,11,34,45
SMAD2_HUMAN,0.578,0.364,0.882,1.0,0.029,0.209,0.451631,11,34,45
ZN787_HUMAN,0.578,0.818,0.441,1.0,0.088,0.156,0.451631,11,34,45
RS27L_HUMAN,0.578,0.364,0.882,1.0,0.029,0.319,0.451631,11,34,45
PLGT3_HUMAN,0.578,0.545,0.765,1.0,0.118,0.495,0.451631,11,34,45
HDGR2_HUMAN,0.578,0.727,0.647,1.0,0.029,0.23,0.451631,11,34,45
IASPP_HUMAN,0.578,0.818,0.441,1.0,0.0,-0.02,0.451631,11,34,45
UB2E2_HUMAN,0.578,0.727,0.588,1.0,0.0,0.057,0.451631,11,34,45
SEM4D_HUMAN,0.578,0.273,0.971,1.0,0.206,-0.493,0.451631,11,34,45
SNX18_HUMAN,0.578,1.0,0.235,1.0,0.235,-0.373,0.451631,11,34,45
LHPP_HUMAN,0.578,0.455,0.794,1.0,0.029,-0.119,0.451631,11,34,45
NJMU_HUMAN,0.578,0.545,0.706,1.0,0.059,0.195,0.451631,11,34,45
SPCS_HUMAN,0.578,0.636,0.647,1.0,0.088,-0.26,0.451631,11,34,45
EI2BG_HUMAN,0.578,0.727,0.471,1.0,0.029,0.25,0.451631,11,34,45
STK39_HUMAN,0.578,0.364,0.882,1.0,0.0,0.328,0.451631,11,34,45
SRP68_HUMAN,0.578,0.455,0.824,1.0,0.0,0.246,0.451631,11,34,45
GGA1_HUMAN,0.578,0.545,0.676,1.0,0.176,0.228,0.451631,11,34,45
TRI33_HUMAN,0.578,0.727,0.471,1.0,0.059,0.231,0.451631,11,34,45
PA2G4_HUMAN,0.578,0.818,0.382,1.0,0.0,0.195,0.451631,11,34,45
M4K5_HUMAN,0.578,0.545,0.824,1.0,0.0,0.185,0.451631,11,34,45
HV118_HUMAN,0.575,0.455,0.882,1.0,0.0,-0.265,0.467663,11,34,45
TYW5_HUMAN,0.575,0.545,0.824,1.0,0.059,0.199,0.467663,11,34,45
K2C5_HUMAN,0.575,0.273,0.971,1.0,0.176,-0.596,0.467663,11,34,45
TCRG1_HUMAN,0.575,0.818,0.441,1.0,0.0,0.224,0.467663,11,34,45
SNX2_HUMAN,0.575,0.545,0.794,1.0,0.059,0.178,0.467663,11,34,45
CCD22_HUMAN,0.575,0.364,0.853,1.0,0.029,0.191,0.467663,11,34,45
PPM1B_HUMAN,0.575,0.727,0.559,1.0,0.118,0.214,0.467663,11,34,45
M4K4_HUMAN,0.575,0.455,0.765,1.0,0.059,0.173,0.467663,11,34,45
F13A_HUMAN,0.575,0.636,0.618,1.0,0.0,-0.134,0.467663,11,34,45
ESTD_HUMAN,0.575,0.364,0.853,1.0,0.176,0.258,0.467663,11,34,45
MBL2_HUMAN,0.575,0.545,0.735,1.0,0.206,0.343,0.467663,11,34,45
STOM_HUMAN,0.575,1.0,0.294,1.0,0.294,-0.459,0.467663,11,34,45
SRP72_HUMAN,0.575,0.545,0.706,1.0,0.0,0.239,0.467663,11,34,45
STK10_HUMAN,0.575,0.364,0.853,1.0,0.059,-0.162,0.467663,11,34,45
ELP1_HUMAN,0.575,0.364,0.853,1.0,0.118,0.295,0.467663,11,34,45
SEPP1_HUMAN,0.575,0.545,0.824,1.0,0.088,-0.153,0.467663,11,34,45
EFTU_HUMAN,0.575,0.364,0.941,1.0,0.0,0.395,0.467663,11,34,45
HSP72_HUMAN,0.575,0.545,0.647,1.0,0.0,0.094,0.467663,11,34,45
PRPS1_HUMAN,0.575,0.273,1.0,1.0,0.118,0.489,0.467663,11,34,45
PRS4_HUMAN,0.575,0.364,0.912,1.0,0.059,0.259,0.467663,11,34,45
RS6_HUMAN,0.575,0.909,0.294,1.0,0.029,0.296,0.467663,11,34,45
PRDX1_HUMAN,0.575,0.545,0.706,1.0,0.118,0.147,0.467663,11,34,45
SF3B2_HUMAN,0.575,0.636,0.588,1.0,0.118,0.238,0.467663,11,34,45
NUMA1_HUMAN,0.575,0.545,0.647,1.0,0.176,0.183,0.467663,11,34,45
EI2BE_HUMAN,0.575,0.364,0.853,1.0,0.029,0.195,0.467663,11,34,45
SCRIB_HUMAN,0.575,0.636,0.647,1.0,0.0,0.043,0.467663,11,34,45
CCDC6_HUMAN,0.575,0.818,0.412,1.0,0.147,-0.365,0.467663,11,34,45
CPIN1_HUMAN,0.575,0.636,0.647,1.0,0.029,0.208,0.467663,11,34,45
PPR18_HUMAN,0.575,0.636,0.647,1.0,0.176,0.242,0.467663,11,34,45
FIP1_HUMAN,0.575,0.545,0.706,1.0,0.029,0.199,0.467663,11,34,45
PPR21_HUMAN,0.575,0.727,0.529,1.0,0.0,0.156,0.467648,11,34,45
VP35L_HUMAN,0.575,0.455,0.824,1.0,0.029,0.14,0.467663,11,34,45
PRUN1_HUMAN,0.575,0.273,0.941,1.0,0.088,0.321,0.467663,11,34,45
SPAS2_HUMAN,0.575,0.818,0.412,1.0,0.118,0.391,0.467663,11,34,45
DLG3_HUMAN,0.575,0.727,0.5,1.0,0.206,-0.437,0.467663,11,34,45
DNJC7_HUMAN,0.575,0.636,0.706,1.0,0.029,0.108,0.467663,11,34,45
ATX2_HUMAN,0.575,0.636,0.529,1.0,0.059,0.336,0.467663,11,34,45
ESYT1_HUMAN,0.575,0.545,0.794,1.0,0.0,0.08,0.467663,11,34,45
VAMP8_HUMAN,0.575,0.455,0.824,1.0,0.118,-0.37,0.467663,11,34,45
TMED9_HUMAN,0.575,0.545,0.706,1.0,0.0,0.253,0.467663,11,34,45
CHID1_HUMAN,0.575,0.636,0.618,1.0,0.118,0.125,0.467663,11,34,45
KI13A_HUMAN,0.575,0.818,0.441,1.0,0.029,0.094,0.467663,11,34,45
ASCC2_HUMAN,0.575,0.455,0.853,1.0,0.0,0.119,0.467663,11,34,45
FN3K_HUMAN,0.575,0.273,1.0,1.0,0.147,0.287,0.467663,11,34,45
RENT2_HUMAN,0.575,0.545,0.735,1.0,0.0,0.124,0.467663,11,34,45
DJC17_HUMAN,0.575,0.364,0.882,1.0,0.0,0.048,0.467663,11,34,45
ARHGC_HUMAN,0.575,0.364,0.882,1.0,0.029,0.081,0.467663,11,34,45
SPAST_HUMAN,0.575,0.636,0.618,1.0,0.029,0.135,0.467663,11,34,45
KAD3_HUMAN,0.575,0.455,0.765,1.0,0.059,-0.202,0.467663,11,34,45
DBR1_HUMAN,0.575,0.545,0.706,1.0,0.0,0.13,0.467663,11,34,45
VPS4A_HUMAN,0.575,0.727,0.529,1.0,0.0,-0.149,0.467663,11,34,45
TPPC1_HUMAN,0.575,0.364,0.912,1.0,0.059,0.171,0.467663,11,34,45
FHOD1_HUMAN,0.575,0.727,0.529,1.0,0.029,0.316,0.467663,11,34,45
JAM1_HUMAN,0.575,0.273,0.971,1.0,0.088,-0.647,0.467663,11,34,45
COPE_HUMAN,0.572,0.273,0.912,1.0,0.118,0.173,0.484004,11,34,45
DVL2_HUMAN,0.572,0.818,0.441,1.0,0.029,0.369,0.484004,11,34,45
ARC1B_HUMAN,0.572,0.455,0.882,1.0,0.029,0.113,0.484004,11,34,45
SHIP2_HUMAN,0.572,0.455,0.765,1.0,0.0,0.147,0.484004,11,34,45
DC1L2_HUMAN,0.572,0.545,0.735,1.0,0.029,0.158,0.484004,11,34,45
TPPC3_HUMAN,0.572,0.727,0.588,1.0,0.0,0.088,0.484004,11,34,45
ATRN_HUMAN,0.572,0.818,0.412,1.0,0.147,-0.193,0.484004,11,34,45
NUD14_HUMAN,0.572,0.727,0.471,1.0,0.059,-0.183,0.484004,11,34,45
HPTR_HUMAN,0.572,0.545,0.794,1.0,0.088,0.214,0.484004,11,34,45
B3AT_HUMAN,0.572,0.818,0.412,1.0,0.059,0.251,0.484004,11,34,45
S10A6_HUMAN,0.572,0.273,0.971,1.0,0.147,0.307,0.484004,11,34,45
ENOA_HUMAN,0.572,0.636,0.647,1.0,0.118,0.183,0.484004,11,34,45
GPX1_HUMAN,0.572,0.727,0.5,1.0,0.088,0.173,0.484004,11,34,45
ENOG_HUMAN,0.572,0.364,0.912,1.0,0.147,0.317,0.484004,11,34,45
ALDOC_HUMAN,0.572,0.273,0.941,1.0,0.118,0.322,0.484004,11,34,45
RO60_HUMAN,0.572,0.909,0.294,1.0,0.029,0.241,0.484004,11,34,45
T2FB_HUMAN,0.572,0.364,0.853,1.0,0.059,0.195,0.484004,11,34,45
TCEA1_HUMAN,0.572,0.818,0.471,1.0,0.029,0.162,0.484004,11,34,45
MAP4_HUMAN,0.572,0.545,0.706,1.0,0.088,0.229,0.484004,11,34,45
DDX6_HUMAN,0.572,0.636,0.647,1.0,0.0,0.113,0.484004,11,34,45
FLOT1_HUMAN,0.572,0.636,0.647,1.0,0.029,0.085,0.484004,11,34,45
RL7_HUMAN,0.572,0.909,0.324,1.0,0.059,0.304,0.484004,11,34,45
ICAM3_HUMAN,0.572,0.273,0.971,1.0,0.118,-0.392,0.484004,11,34,45
BAG6_HUMAN,0.572,0.455,0.824,1.0,0.118,0.166,0.484004,11,34,45
MP2K3_HUMAN,0.572,0.545,0.853,1.0,0.0,0.063,0.484004,11,34,45
COPD_HUMAN,0.572,0.455,0.765,1.0,0.029,0.127,0.484004,11,34,45
EI2BB_HUMAN,0.572,0.818,0.412,1.0,0.029,0.188,0.484004,11,34,45
AGRE5_HUMAN,0.572,0.636,0.559,1.0,0.118,-0.19,0.484004,11,34,45
RRP1_HUMAN,0.572,0.545,0.706,1.0,0.029,0.122,0.484004,11,34,45
DYL1_HUMAN,0.572,0.455,0.824,1.0,0.0,0.258,0.484004,11,34,45
HMCS1_HUMAN,0.572,0.818,0.471,1.0,0.118,0.266,0.484004,11,34,45
HDAC1_HUMAN,0.572,0.545,0.676,1.0,0.0,0.311,0.484004,11,34,45
TLE3_HUMAN,0.572,0.909,0.353,1.0,0.0,0.091,0.484004,11,34,45
UBE3A_HUMAN,0.572,0.545,0.706,1.0,0.059,0.3,0.484004,11,34,45
SAFB2_HUMAN,0.572,0.455,0.853,1.0,0.0,0.113,0.484004,11,34,45
EPN4_HUMAN,0.572,0.455,0.853,1.0,0.0,0.128,0.484004,11,34,45
ABRX2_HUMAN,0.572,0.636,0.676,1.0,0.0,0.121,0.484004,11,34,45
QPCT_HUMAN,0.572,0.636,0.618,1.0,0.176,-0.449,0.484004,11,34,45
CL16A_HUMAN,0.572,0.727,0.588,1.0,0.0,0.095,0.484004,11,34,45
CCD93_HUMAN,0.572,0.364,0.882,1.0,0.0,0.149,0.484004,11,34,45
CYTSA_HUMAN,0.572,0.455,0.882,1.0,0.118,0.185,0.484004,11,34,45
ATLA3_HUMAN,0.572,0.545,0.735,1.0,0.0,0.082,0.484004,11,34,45
LTOR1_HUMAN,0.572,0.364,0.941,1.0,0.0,0.189,0.484004,11,34,45
BL1S2_HUMAN,0.572,0.545,0.676,1.0,0.088,0.205,0.484004,11,34,45
DDX46_HUMAN,0.572,0.364,0.853,1.0,0.029,0.195,0.484004,11,34,45
VPS52_HUMAN,0.572,0.364,0.941,1.0,0.059,0.149,0.484004,11,34,45
PEPL1_HUMAN,0.572,0.727,0.5,1.0,0.029,-0.156,0.484004,11,34,45
TBCK_HUMAN,0.572,0.364,0.912,1.0,0.088,0.185,0.484004,11,34,45
PDC6I_HUMAN,0.572,0.545,0.765,1.0,0.0,0.007,0.484004,11,34,45
NECT2_HUMAN,0.572,0.636,0.559,1.0,0.059,-0.236,0.484004,11,34,45
STAM1_HUMAN,0.572,0.545,0.706,1.0,0.088,0.134,0.484004,11,34,45
CBP_HUMAN,0.572,0.727,0.559,1.0,0.0,0.194,0.484004,11,34,45
PBIP1_HUMAN,0.572,0.818,0.5,1.0,0.0,0.262,0.484004,11,34,45
FAH2A_HUMAN,0.572,0.455,0.824,1.0,0.059,0.192,0.484004,11,34,45
AGAP3_HUMAN,0.572,0.636,0.588,1.0,0.029,0.217,0.484004,11,34,45
DHRS6_HUMAN,0.572,0.364,0.941,1.0,0.059,-0.551,0.484004,11,34,45
WDR11_HUMAN,0.572,0.636,0.647,1.0,0.0,0.111,0.484004,11,34,45
DDX24_HUMAN,0.572,0.455,0.765,1.0,0.0,0.297,0.484004,11,34,45
GOPC_HUMAN,0.572,0.364,0.971,1.0,0.088,0.368,0.484004,11,34,45
CRAC1_HUMAN,0.572,0.636,0.618,1.0,0.029,-0.151,0.484004,11,34,45
RHG35_HUMAN,0.572,0.545,0.647,1.0,0.0,0.127,0.484004,11,34,45
PARVA_HUMAN,0.572,0.545,0.647,1.0,0.029,-0.239,0.484004,11,34,45
GBG12_HUMAN,0.572,0.545,0.706,1.0,0.029,-0.28,0.484004,11,34,45
VPS28_HUMAN,0.572,0.818,0.471,1.0,0.147,-0.272,0.484004,11,34,45
NUDT5_HUMAN,0.572,0.636,0.618,1.0,0.088,0.246,0.484004,11,34,45
SBDS_HUMAN,0.572,0.545,0.706,1.0,0.029,0.152,0.484004,11,34,45
STRAP_HUMAN,0.572,0.727,0.529,1.0,0.059,0.252,0.484004,11,34,45
ECHD1_HUMAN,0.572,0.273,0.941,1.0,0.059,0.263,0.484004,11,34,45
CRYL1_HUMAN,0.572,0.545,0.735,1.0,0.059,-0.26,0.484004,11,34,45
RUXGL_HUMAN;RUXG_HUMAN,0.57,0.273,0.941,1.0,0.059,0.192,0.500636,11,34,45
MYO1F_HUMAN,0.57,0.364,0.912,1.0,0.059,-0.238,0.50065,11,34,45
ADA10_HUMAN,0.57,0.545,0.706,1.0,0.0,0.02,0.50065,11,34,45
VP26C_HUMAN,0.57,0.818,0.382,1.0,0.029,0.176,0.50065,11,34,45
HNRDL_HUMAN,0.57,0.545,0.676,1.0,0.118,0.157,0.50065,11,34,45
ACTN4_HUMAN,0.57,0.636,0.588,1.0,0.0,0.077,0.50065,11,34,45
HIP1R_HUMAN,0.57,0.818,0.412,1.0,0.0,-0.054,0.50065,11,34,45
CBR3_HUMAN,0.57,0.545,0.647,1.0,0.147,-0.327,0.50065,11,34,45
HEM3_HUMAN,0.57,0.909,0.265,1.0,0.088,0.317,0.50065,11,34,45
GBA1_HUMAN,0.57,0.364,0.882,1.0,0.059,0.162,0.50065,11,34,45
TBB4A_HUMAN,0.57,0.545,0.676,1.0,0.059,0.187,0.50065,11,34,45
G3P_HUMAN,0.57,0.727,0.559,1.0,0.059,0.089,0.50065,11,34,45
IGD_HUMAN,0.57,0.818,0.382,1.0,0.088,-0.317,0.50065,11,34,45
ADHX_HUMAN,0.57,0.636,0.618,1.0,0.0,0.056,0.50065,11,34,45
UBA1_HUMAN,0.57,0.455,0.853,1.0,0.0,0.16,0.50065,11,34,45
UBE4B_HUMAN,0.57,0.727,0.5,1.0,0.059,0.209,0.50065,11,34,45
YBOX3_HUMAN,0.57,0.545,0.735,1.0,0.088,0.221,0.50065,11,34,45
CSTF2_HUMAN,0.57,0.727,0.529,1.0,0.029,0.206,0.50065,11,34,45
MATR3_HUMAN,0.57,0.727,0.559,1.0,0.029,0.125,0.50065,11,34,45
PI42A_HUMAN,0.57,0.909,0.294,1.0,0.029,-0.241,0.50065,11,34,45
PRC2A_HUMAN,0.57,0.818,0.412,1.0,0.059,0.218,0.50065,11,34,45
RL14_HUMAN,0.57,0.364,0.912,1.0,0.059,0.426,0.50065,11,34,45
SYAC_HUMAN,0.57,0.727,0.559,1.0,0.118,0.233,0.50065,11,34,45
GDIR2_HUMAN,0.57,0.636,0.588,1.0,0.118,-0.23,0.50065,11,34,45
UB2D3_HUMAN,0.57,0.364,0.912,1.0,0.0,0.027,0.50065,11,34,45
COPZ1_HUMAN,0.57,0.364,0.912,1.0,0.029,0.086,0.50065,11,34,45
RHOB_HUMAN,0.57,0.455,0.853,1.0,0.029,0.251,0.50065,11,34,45
RAN_HUMAN,0.57,0.545,0.647,1.0,0.029,0.138,0.50065,11,34,45
EFNB1_HUMAN,0.57,0.636,0.618,1.0,0.088,-0.289,0.50065,11,34,45
