Biomarker,AUC,Sensitivity (max sum),Specificity (max sum),Sensitivity (sens > 95%),Specificity (sens > 95%),Log2FC,p-value,n_pos,n_neg,n_pos+n_neg
PRS7_HUMAN,0.61,0.878,0.455,0.951,0.182,-0.284,0.272251,41,11,52
BAG6_HUMAN,0.61,1.0,0.273,1.0,0.273,-0.33,0.272251,41,11,52
IDHP_HUMAN,0.61,0.707,0.636,1.0,0.182,0.379,0.272251,41,11,52
TSP3_HUMAN,0.61,0.61,0.636,0.951,0.273,-0.436,0.272251,41,11,52
RL14_HUMAN,0.61,0.756,0.545,1.0,0.182,-0.434,0.272251,41,11,52
SSRD_HUMAN,0.61,0.634,0.636,0.951,0.182,0.284,0.272251,41,11,52
RIDA_HUMAN,0.61,0.512,0.727,0.976,0.182,-0.355,0.272251,41,11,52
IF6_HUMAN,0.61,0.756,0.545,1.0,0.091,-0.298,0.272251,41,11,52
DHSO_HUMAN,0.61,0.512,0.727,0.976,0.091,0.422,0.272251,41,11,52
FABP5_HUMAN,0.61,0.341,0.909,1.0,0.0,0.439,0.272251,41,11,52
PLP2_HUMAN,0.61,0.585,0.818,0.951,0.091,0.111,0.272251,41,11,52
SPTN1_HUMAN,0.61,0.415,0.818,1.0,0.0,-0.204,0.272251,41,11,52
RBP1_HUMAN,0.61,0.951,0.273,0.951,0.273,0.378,0.272251,41,11,52
ITSN1_HUMAN,0.61,0.512,0.818,1.0,0.091,-0.335,0.272251,41,11,52
VP26B_HUMAN,0.61,0.537,0.818,1.0,0.091,0.162,0.272251,41,11,52
CAMP1_HUMAN,0.61,0.707,0.545,1.0,0.091,0.187,0.272251,41,11,52
LSR_HUMAN,0.61,0.732,0.545,0.976,0.182,0.537,0.272251,41,11,52
PP4R1_HUMAN,0.61,0.854,0.455,1.0,0.0,-0.237,0.272251,41,11,52
UBTD2_HUMAN,0.61,0.439,0.909,1.0,0.0,0.187,0.272251,41,11,52
DLG3_HUMAN,0.61,0.537,0.818,0.976,0.182,0.533,0.272251,41,11,52
OSBL1_HUMAN,0.61,0.683,0.636,1.0,0.091,-0.274,0.272251,41,11,52
KPCD2_HUMAN,0.61,0.829,0.455,0.951,0.182,-0.209,0.272251,41,11,52
MOV10_HUMAN,0.61,0.732,0.545,0.976,0.182,-0.473,0.272251,41,11,52
HEBP1_HUMAN,0.61,0.439,0.818,0.951,0.273,-0.247,0.272251,41,11,52
ERAP1_HUMAN,0.61,0.902,0.364,0.976,0.182,0.386,0.272251,41,11,52
ARHGC_HUMAN,0.61,0.39,0.909,0.951,0.273,0.308,0.272251,41,11,52
GAK_HUMAN,0.608,0.683,0.636,1.0,0.091,0.352,0.282156,41,11,52
ZN185_HUMAN,0.608,0.951,0.364,0.951,0.364,0.443,0.282156,41,11,52
DIAP1_HUMAN,0.608,0.463,0.818,1.0,0.182,-0.277,0.282156,41,11,52
FRYL_HUMAN,0.608,0.854,0.455,1.0,0.0,-0.277,0.282156,41,11,52
HLAE_HUMAN,0.608,0.439,0.818,0.951,0.273,0.424,0.282156,41,11,52
CYB5_HUMAN,0.608,0.634,0.636,1.0,0.091,0.433,0.282156,41,11,52
C1QB_HUMAN,0.608,0.756,0.545,1.0,0.0,-0.625,0.282156,41,11,52
ESTD_HUMAN,0.608,0.463,0.818,1.0,0.0,-0.278,0.282156,41,11,52
FAAA_HUMAN,0.608,0.732,0.636,0.976,0.182,-0.237,0.282156,41,11,52
PUR6_HUMAN,0.608,0.976,0.364,0.976,0.364,-0.494,0.282156,41,11,52
PPT1_HUMAN,0.608,0.683,0.636,0.951,0.182,-0.27,0.282156,41,11,52
IMA5_HUMAN,0.608,0.415,0.818,1.0,0.182,-0.349,0.282156,41,11,52
ARFP2_HUMAN,0.608,0.902,0.364,0.951,0.273,0.598,0.282156,41,11,52
HNRH2_HUMAN,0.608,0.463,0.818,0.951,0.182,0.355,0.282156,41,11,52
GSDMD_HUMAN,0.608,0.61,0.636,0.951,0.273,0.376,0.282156,41,11,52
RL26_HUMAN,0.608,0.902,0.364,1.0,0.182,-0.282,0.282156,41,11,52
UBC9_HUMAN,0.608,0.585,0.727,1.0,0.0,-0.189,0.282156,41,11,52
MYO9B_HUMAN,0.608,0.854,0.545,0.976,0.273,-0.256,0.282156,41,11,52
REL_HUMAN,0.608,0.878,0.455,0.976,0.091,0.306,0.282156,41,11,52
HABP2_HUMAN,0.608,0.78,0.455,1.0,0.0,-0.37,0.282156,41,11,52
EPN4_HUMAN,0.608,0.707,0.545,0.976,0.182,0.341,0.282156,41,11,52
MK14_HUMAN,0.608,0.805,0.455,0.951,0.182,-0.179,0.282156,41,11,52
SETD3_HUMAN,0.608,0.951,0.364,0.951,0.364,-0.2,0.282156,41,11,52
UEVLD_HUMAN,0.608,0.659,0.727,1.0,0.091,0.279,0.282156,41,11,52
SCFD1_HUMAN,0.608,0.415,0.909,0.976,0.091,-0.324,0.282156,41,11,52
ZN622_HUMAN,0.608,0.683,0.545,0.951,0.273,-0.289,0.282156,41,11,52
PTER_HUMAN,0.608,0.634,0.636,0.951,0.182,0.261,0.282156,41,11,52
OSBL2_HUMAN,0.608,0.561,0.818,1.0,0.0,-0.139,0.282156,41,11,52
DEFI6_HUMAN,0.608,0.732,0.636,0.951,0.091,0.169,0.282156,41,11,52
GAPR1_HUMAN,0.608,0.366,1.0,0.951,0.273,0.493,0.282156,41,11,52
GBB4_HUMAN,0.608,0.39,0.909,1.0,0.0,0.147,0.282156,41,11,52
ADPPT_HUMAN,0.608,0.732,0.545,0.976,0.182,-0.321,0.282156,41,11,52
RCC2_HUMAN,0.608,0.951,0.364,0.951,0.364,-0.366,0.282156,41,11,52
MRT4_HUMAN,0.608,0.976,0.364,0.976,0.364,-0.441,0.282156,41,11,52
PPR21_HUMAN,0.606,0.805,0.545,0.951,0.182,-0.246,0.287189,41,11,52
ANM5_HUMAN,0.605,0.561,0.727,1.0,0.182,-0.368,0.292303,41,11,52
LAMA5_HUMAN,0.605,0.415,0.909,1.0,0.182,0.235,0.292303,41,11,52
ATE1_HUMAN,0.605,0.756,0.545,1.0,0.091,-0.197,0.292303,41,11,52
ICAM2_HUMAN,0.605,0.463,0.818,1.0,0.0,-0.123,0.292303,41,11,52
THRB_HUMAN,0.605,0.707,0.545,1.0,0.0,-0.237,0.292303,41,11,52
FA9_HUMAN,0.605,0.268,1.0,1.0,0.0,-0.375,0.292303,41,11,52
FA12_HUMAN,0.605,0.488,0.818,0.976,0.091,-0.336,0.292303,41,11,52
A2MG_HUMAN,0.605,0.463,0.818,0.951,0.091,-0.432,0.292303,41,11,52
TPM1_HUMAN,0.605,0.415,0.909,1.0,0.091,0.262,0.292303,41,11,52
ANXA7_HUMAN,0.605,0.829,0.455,1.0,0.091,0.39,0.292303,41,11,52
UBA1_HUMAN,0.605,0.341,0.909,0.976,0.182,-0.207,0.292303,41,11,52
ARBK1_HUMAN,0.605,0.537,0.727,1.0,0.182,0.285,0.292303,41,11,52
TKT_HUMAN,0.605,0.805,0.455,1.0,0.0,0.17,0.292303,41,11,52
RL28_HUMAN,0.605,0.683,0.545,1.0,0.182,-0.389,0.292303,41,11,52
SYSC_HUMAN,0.605,0.317,0.909,0.976,0.182,-0.225,0.292303,41,11,52
PPP5_HUMAN,0.605,0.878,0.364,0.951,0.273,-0.366,0.292303,41,11,52
CORO7_HUMAN,0.605,0.585,0.727,0.951,0.182,0.305,0.292303,41,11,52
VIGLN_HUMAN,0.605,0.341,0.909,0.951,0.182,-0.326,0.292303,41,11,52
RHOB_HUMAN,0.605,0.439,0.818,0.951,0.273,0.276,0.292303,41,11,52
COEA1_HUMAN,0.605,0.341,1.0,0.976,0.091,0.48,0.292303,41,11,52
IFIT5_HUMAN,0.605,0.659,0.636,1.0,0.091,-0.344,0.292303,41,11,52
PSMD6_HUMAN,0.605,0.805,0.455,0.951,0.182,-0.253,0.292293,41,11,52
SNX17_HUMAN,0.605,0.707,0.545,0.951,0.182,-0.197,0.292303,41,11,52
NADC_HUMAN,0.605,0.61,0.727,0.976,0.091,-0.588,0.292303,41,11,52
UGPA_HUMAN,0.605,0.927,0.364,0.976,0.091,-0.256,0.292303,41,11,52
H2A2A_HUMAN;H2A2C_HUMAN,0.605,0.854,0.455,0.976,0.182,-0.55,0.292303,41,11,52
ARMC6_HUMAN,0.605,0.293,1.0,0.976,0.182,-0.436,0.292303,41,11,52
AEBP1_HUMAN,0.605,0.951,0.364,0.951,0.364,-0.397,0.292303,41,11,52
PSMG2_HUMAN,0.605,0.415,0.818,1.0,0.091,-0.341,0.292303,41,11,52
VRK1_HUMAN,0.605,0.951,0.455,0.951,0.455,-0.287,0.292303,41,11,52
KLC2_HUMAN,0.605,0.732,0.545,1.0,0.091,0.378,0.292303,41,11,52
ASCC2_HUMAN,0.605,0.732,0.636,1.0,0.091,0.186,0.292303,41,11,52
CSN7B_HUMAN,0.605,0.415,1.0,1.0,0.091,-0.335,0.292303,41,11,52
SIR5_HUMAN,0.605,0.951,0.364,0.951,0.364,-0.363,0.292303,41,11,52
STRAP_HUMAN,0.605,0.78,0.455,0.951,0.273,-0.308,0.292303,41,11,52
SCIN_HUMAN,0.605,0.805,0.455,0.976,0.273,-0.594,0.292303,41,11,52
KV621_HUMAN,0.603,0.317,1.0,0.951,0.091,0.396,0.302693,41,11,52
DFFA_HUMAN,0.603,0.756,0.545,1.0,0.0,-0.21,0.302693,41,11,52
EIF3D_HUMAN,0.603,0.341,0.909,1.0,0.182,-0.259,0.302693,41,11,52
PSMD3_HUMAN,0.603,0.829,0.455,0.976,0.091,-0.236,0.302693,41,11,52
NCF1_HUMAN,0.603,0.537,0.727,0.951,0.091,0.347,0.302693,41,11,52
PYGL_HUMAN,0.603,0.317,1.0,0.976,0.091,-0.282,0.302693,41,11,52
APOA_HUMAN,0.603,0.732,0.545,0.951,0.182,-0.663,0.302693,41,11,52
CO5A1_HUMAN,0.603,0.317,0.909,0.976,0.091,0.319,0.302693,41,11,52
IBP4_HUMAN,0.603,0.366,1.0,0.951,0.182,0.619,0.302693,41,11,52
GBP1_HUMAN,0.603,0.561,0.636,1.0,0.091,-0.545,0.302693,41,11,52
ICAM3_HUMAN,0.603,0.537,0.727,0.976,0.091,0.252,0.302693,41,11,52
GDIB_HUMAN,0.603,0.902,0.364,0.976,0.091,-0.222,0.302693,41,11,52
GDIR2_HUMAN,0.603,0.585,0.727,0.951,0.182,0.206,0.302682,41,11,52
STAT2_HUMAN,0.603,0.659,0.636,0.951,0.182,-0.344,0.302693,41,11,52
ANAG_HUMAN,0.603,0.829,0.455,1.0,0.091,-0.339,0.302693,41,11,52
SEC13_HUMAN,0.603,0.61,0.727,1.0,0.0,0.17,0.302693,41,11,52
RS23_HUMAN,0.603,0.951,0.364,0.951,0.364,-0.384,0.302693,41,11,52
GBB1_HUMAN,0.603,0.634,0.636,1.0,0.0,0.212,0.302693,41,11,52
TBA4A_HUMAN,0.603,0.78,0.455,0.951,0.273,-0.273,0.302693,41,11,52
DCTN1_HUMAN,0.603,0.512,0.727,0.976,0.091,-0.275,0.302693,41,11,52
LTBP1_HUMAN,0.603,0.268,1.0,0.976,0.182,0.371,0.302693,41,11,52
ADIRF_HUMAN,0.603,0.707,0.636,1.0,0.091,0.326,0.302693,41,11,52
TOIP1_HUMAN,0.603,0.805,0.545,1.0,0.0,0.21,0.302693,41,11,52
TMED8_HUMAN,0.603,0.61,0.727,1.0,0.091,0.253,0.302693,41,11,52
URP2_HUMAN,0.603,0.756,0.636,1.0,0.0,0.206,0.302693,41,11,52
EXOC4_HUMAN,0.603,0.634,0.636,0.951,0.182,0.329,0.302693,41,11,52
SCYL1_HUMAN,0.603,0.317,0.909,0.976,0.182,-0.379,0.302693,41,11,52
PAAF1_HUMAN,0.603,0.439,0.818,1.0,0.0,-0.255,0.302693,41,11,52
PPIP2_HUMAN,0.603,0.78,0.545,0.951,0.273,0.288,0.302693,41,11,52
SPE39_HUMAN,0.603,0.805,0.455,1.0,0.091,0.327,0.302693,41,11,52
ATX10_HUMAN,0.603,0.927,0.455,0.951,0.364,-0.332,0.302693,41,11,52
RAB23_HUMAN,0.603,0.537,0.727,1.0,0.091,0.379,0.302693,41,11,52
ASAP1_HUMAN,0.603,0.976,0.273,0.976,0.273,-0.209,0.302693,41,11,52
PP6R1_HUMAN,0.603,0.976,0.364,0.976,0.364,-0.301,0.302693,41,11,52
DJC13_HUMAN,0.601,0.878,0.364,1.0,0.182,-0.342,0.313325,41,11,52
SHIP2_HUMAN,0.601,0.78,0.636,0.951,0.182,-0.169,0.313325,41,11,52
ARPC5_HUMAN,0.601,0.78,0.455,1.0,0.091,0.223,0.313325,41,11,52
SYDC_HUMAN,0.601,0.878,0.364,0.976,0.182,-0.219,0.313325,41,11,52
LDHA_HUMAN,0.601,0.927,0.364,0.976,0.273,-0.353,0.313325,41,11,52
F13A_HUMAN,0.601,0.707,0.545,0.976,0.273,0.401,0.313325,41,11,52
IGHG2_HUMAN,0.601,0.268,1.0,0.951,0.182,-0.313,0.313325,41,11,52
C4BPA_HUMAN,0.601,0.683,0.636,1.0,0.091,-0.672,0.313325,41,11,52
VWF_HUMAN,0.601,0.927,0.364,1.0,0.0,-0.313,0.313325,41,11,52
PDIA1_HUMAN,0.601,0.902,0.455,0.951,0.273,-0.314,0.313325,41,11,52
CAN1_HUMAN,0.601,0.61,0.636,1.0,0.0,0.212,0.313325,41,11,52
PUR2_HUMAN,0.601,0.951,0.364,0.951,0.364,-0.361,0.313325,41,11,52
SAHH_HUMAN,0.601,0.439,0.818,1.0,0.091,-0.32,0.313325,41,11,52
CALX_HUMAN,0.601,0.976,0.273,0.976,0.273,0.367,0.313325,41,11,52
ILEU_HUMAN,0.601,0.732,0.636,0.976,0.182,0.307,0.313325,41,11,52
RS20_HUMAN,0.601,0.756,0.455,1.0,0.182,-0.337,0.313325,41,11,52
RAC1_HUMAN,0.601,0.659,0.636,1.0,0.0,0.242,0.313325,41,11,52
FKBP5_HUMAN,0.601,0.341,0.909,0.951,0.182,-0.571,0.313325,41,11,52
CALD1_HUMAN,0.601,0.537,0.727,1.0,0.091,0.371,0.313325,41,11,52
RBBP4_HUMAN,0.601,0.927,0.455,1.0,0.091,-0.385,0.313325,41,11,52
AHNK_HUMAN,0.601,0.976,0.364,0.976,0.364,0.431,0.313325,41,11,52
FBLN3_HUMAN,0.601,0.512,0.818,1.0,0.0,-0.273,0.313325,41,11,52
GNA13_HUMAN,0.601,0.805,0.455,1.0,0.182,0.474,0.313325,41,11,52
MTMR3_HUMAN,0.601,0.561,0.818,0.976,0.091,0.082,0.313325,41,11,52
TAB1_HUMAN,0.601,0.537,0.727,0.976,0.273,-0.255,0.313325,41,11,52
INF2_HUMAN,0.601,0.732,0.545,1.0,0.091,-0.378,0.313325,41,11,52
ATLA3_HUMAN,0.601,0.634,0.636,0.951,0.182,0.39,0.313325,41,11,52
LARP1_HUMAN,0.601,0.854,0.364,0.951,0.182,-0.38,0.313325,41,11,52
PTGR2_HUMAN,0.601,0.659,0.636,1.0,0.091,0.446,0.313325,41,11,52
DTD1_HUMAN,0.601,0.537,0.727,0.976,0.091,-0.286,0.313325,41,11,52
GALM_HUMAN,0.601,0.659,0.636,0.976,0.091,0.346,0.313325,41,11,52
HOOK2_HUMAN,0.601,0.268,1.0,0.976,0.182,0.377,0.313325,41,11,52
SNF8_HUMAN,0.601,0.463,0.818,1.0,0.091,0.288,0.313325,41,11,52
YTHD1_HUMAN,0.601,1.0,0.364,1.0,0.364,-0.406,0.313325,41,11,52
TMX1_HUMAN,0.601,0.854,0.545,1.0,0.0,0.17,0.313325,41,11,52
OLA1_HUMAN,0.601,0.537,0.727,0.951,0.182,-0.268,0.313325,41,11,52
UBP24_HUMAN,0.601,0.537,0.727,1.0,0.091,-0.263,0.313325,41,11,52
VSIG4_HUMAN,0.601,0.537,0.727,1.0,0.0,0.308,0.313325,41,11,52
NEMO_HUMAN,0.601,0.537,0.727,0.976,0.091,0.317,0.313325,41,11,52
S10A4_HUMAN,0.6,0.61,0.636,0.951,0.091,0.258,0.318722,41,11,52
KPRB_HUMAN,0.599,0.341,0.909,0.951,0.182,-0.36,0.3242,41,11,52
HNRPQ_HUMAN,0.599,0.854,0.455,0.976,0.273,-0.237,0.3242,41,11,52
SH3L1_HUMAN,0.599,0.854,0.364,1.0,0.182,0.317,0.3242,41,11,52
LYPA1_HUMAN,0.599,0.293,0.909,1.0,0.091,0.304,0.3242,41,11,52
SCAM3_HUMAN,0.599,0.756,0.545,0.951,0.182,-0.296,0.3242,41,11,52
YKT6_HUMAN,0.599,0.927,0.364,0.951,0.273,-0.256,0.3242,41,11,52
IPSP_HUMAN,0.599,0.341,0.909,0.976,0.091,0.665,0.3242,41,11,52
PLSL_HUMAN,0.599,0.61,0.727,0.976,0.091,0.204,0.3242,41,11,52
SODC_HUMAN,0.599,0.317,1.0,1.0,0.0,-0.221,0.3242,41,11,52
GNAI2_HUMAN,0.599,0.293,1.0,0.951,0.091,0.172,0.3242,41,11,52
MET_HUMAN,0.599,0.537,0.818,0.951,0.182,0.246,0.3242,41,11,52
RL17_HUMAN,0.599,0.878,0.455,1.0,0.091,-0.315,0.3242,41,11,52
NUCL_HUMAN,0.599,0.805,0.455,0.976,0.273,-0.324,0.3242,41,11,52
MOES_HUMAN,0.599,0.805,0.455,1.0,0.0,0.177,0.3242,41,11,52
FCERG_HUMAN,0.599,0.512,0.727,1.0,0.0,0.283,0.3242,41,11,52
SDC4_HUMAN,0.599,0.976,0.273,0.976,0.273,0.675,0.3242,41,11,52
SRP14_HUMAN,0.599,0.78,0.545,1.0,0.182,0.568,0.3242,41,11,52
SRP09_HUMAN,0.599,0.537,0.727,1.0,0.182,0.521,0.3242,41,11,52
GSK3A_HUMAN,0.599,0.878,0.364,0.951,0.182,-0.251,0.3242,41,11,52
SEPP1_HUMAN,0.599,0.683,0.636,0.976,0.091,-0.317,0.3242,41,11,52
ATX3_HUMAN,0.599,0.707,0.636,0.951,0.182,-0.237,0.3242,41,11,52
CA2D1_HUMAN,0.599,0.659,0.727,0.951,0.091,-0.233,0.3242,41,11,52
SYYC_HUMAN,0.599,0.61,0.727,0.976,0.182,-0.014,0.3242,41,11,52
AT1B3_HUMAN,0.599,0.732,0.545,1.0,0.0,0.17,0.3242,41,11,52
S10AC_HUMAN,0.599,0.317,0.909,1.0,0.182,0.684,0.3242,41,11,52
SKP1_HUMAN,0.599,0.39,0.909,1.0,0.0,-0.266,0.3242,41,11,52
VAC14_HUMAN,0.599,0.366,0.909,0.951,0.182,-0.293,0.3242,41,11,52
ILF3_HUMAN,0.599,0.951,0.455,0.951,0.455,-0.343,0.3242,41,11,52
LAGE3_HUMAN,0.599,0.732,0.545,1.0,0.091,-0.285,0.3242,41,11,52
TRXR1_HUMAN,0.599,0.61,0.727,1.0,0.091,0.214,0.3242,41,11,52
HYI_HUMAN,0.599,0.512,0.818,1.0,0.0,0.139,0.3242,41,11,52
THOC4_HUMAN,0.599,0.707,0.545,0.951,0.273,-0.226,0.3242,41,11,52
PKHO2_HUMAN,0.599,0.634,0.727,1.0,0.0,0.188,0.3242,41,11,52
PSMD1_HUMAN,0.599,0.854,0.455,0.951,0.182,-0.273,0.3242,41,11,52
AIF1L_HUMAN,0.599,0.659,0.545,1.0,0.091,-0.413,0.3242,41,11,52
TXD17_HUMAN,0.599,0.707,0.545,0.976,0.091,0.254,0.3242,41,11,52
TMED9_HUMAN,0.599,0.854,0.364,1.0,0.091,0.367,0.3242,41,11,52
GPC5C_HUMAN,0.599,0.707,0.636,1.0,0.091,0.716,0.3242,41,11,52
SYFB_HUMAN,0.599,0.488,0.818,1.0,0.182,-0.171,0.3242,41,11,52
PDRG1_HUMAN,0.599,0.78,0.455,0.951,0.091,-0.398,0.3242,41,11,52
ARL8B_HUMAN,0.599,0.829,0.545,0.951,0.273,-0.026,0.3242,41,11,52
PSD13_HUMAN,0.599,0.463,0.818,0.976,0.091,-0.244,0.3242,41,11,52
CHKB_HUMAN,0.599,0.756,0.545,0.976,0.182,-0.238,0.3242,41,11,52
DRG1_HUMAN,0.599,0.585,0.636,1.0,0.182,-0.259,0.3242,41,11,52
CHMP3_HUMAN,0.599,0.537,0.727,0.976,0.182,0.329,0.3242,41,11,52
CD2AP_HUMAN,0.599,0.634,0.636,1.0,0.182,0.449,0.3242,41,11,52
PPM1B_HUMAN,0.596,0.683,0.636,1.0,0.0,-0.214,0.335318,41,11,52
PARN_HUMAN,0.596,0.659,0.636,1.0,0.091,0.245,0.335318,41,11,52
CFAI_HUMAN,0.596,0.317,1.0,1.0,0.091,0.292,0.335318,41,11,52
ACADM_HUMAN,0.596,0.756,0.545,1.0,0.0,0.195,0.335318,41,11,52
KAD1_HUMAN,0.596,0.683,0.545,0.951,0.182,0.27,0.335318,41,11,52
A2AP_HUMAN,0.596,0.293,1.0,1.0,0.0,-0.319,0.335318,41,11,52
IF4A3_HUMAN,0.596,0.976,0.364,0.976,0.364,-0.299,0.335318,41,11,52
UBP8_HUMAN,0.596,0.732,0.636,1.0,0.091,0.252,0.335318,41,11,52
IF2G_HUMAN,0.596,0.61,0.636,1.0,0.182,-0.209,0.335318,41,11,52
TMEDA_HUMAN,0.596,0.854,0.455,1.0,0.091,0.306,0.335318,41,11,52
UFM1_HUMAN,0.596,0.463,0.818,0.976,0.091,0.303,0.335318,41,11,52
IF4G2_HUMAN,0.596,0.707,0.636,0.951,0.182,-0.175,0.335318,41,11,52
BL1S1_HUMAN,0.596,0.317,1.0,1.0,0.091,0.273,0.335318,41,11,52
MD2L1_HUMAN,0.596,0.732,0.636,1.0,0.091,-0.367,0.335318,41,11,52
PABP4_HUMAN,0.596,0.927,0.455,1.0,0.182,-0.292,0.335318,41,11,52
EI2BA_HUMAN,0.596,0.829,0.455,1.0,0.091,-0.269,0.335318,41,11,52
KCC2D_HUMAN,0.596,0.805,0.455,1.0,0.091,0.288,0.335318,41,11,52
NID2_HUMAN,0.596,0.707,0.636,1.0,0.091,-0.59,0.335318,41,11,52
STK38_HUMAN,0.596,0.927,0.364,0.951,0.182,-0.168,0.335318,41,11,52
ELOB_HUMAN,0.596,0.366,0.909,1.0,0.0,-0.213,0.335318,41,11,52
SMAD2_HUMAN,0.596,0.683,0.636,0.951,0.182,-0.27,0.335318,41,11,52
AAK1_HUMAN,0.596,0.78,0.455,1.0,0.091,-0.2,0.335318,41,11,52
F107B_HUMAN,0.596,0.634,0.636,1.0,0.091,0.328,0.335318,41,11,52
ILKAP_HUMAN,0.596,0.854,0.364,1.0,0.091,-0.288,0.335318,41,11,52
5NT3A_HUMAN,0.596,0.537,0.818,1.0,0.0,0.248,0.335318,41,11,52
ACSA_HUMAN,0.596,0.488,0.818,0.976,0.091,-0.093,0.335318,41,11,52
KLC4_HUMAN,0.596,0.244,1.0,0.976,0.091,0.305,0.335318,41,11,52
BABA1_HUMAN,0.596,0.293,0.909,0.951,0.182,-0.222,0.335318,41,11,52
PCYOX_HUMAN,0.596,0.39,0.818,0.951,0.182,-0.351,0.335318,41,11,52
IFT25_HUMAN,0.596,0.439,0.818,1.0,0.0,0.269,0.335318,41,11,52
FHOD1_HUMAN,0.596,0.463,0.818,0.951,0.182,-0.304,0.335318,41,11,52
KV240_HUMAN;KVD40_HUMAN,0.594,0.61,0.727,1.0,0.0,-0.348,0.346678,41,11,52
WASH2_HUMAN;WASH3_HUMAN,0.594,0.439,0.909,1.0,0.091,0.38,0.346678,41,11,52
WDR1_HUMAN,0.594,0.439,0.818,0.976,0.091,0.166,0.346678,41,11,52
MYO1C_HUMAN,0.594,0.829,0.455,1.0,0.091,0.441,0.346678,41,11,52
PGRC1_HUMAN,0.594,0.707,0.545,0.976,0.091,0.444,0.346678,41,11,52
UBE4B_HUMAN,0.594,0.659,0.636,0.951,0.273,-0.266,0.346678,41,11,52
SAA1_HUMAN,0.594,0.244,1.0,0.951,0.182,-0.789,0.346678,41,11,52
PABP1_HUMAN,0.594,0.659,0.636,0.976,0.182,-0.229,0.346678,41,11,52
PDIA4_HUMAN,0.594,0.756,0.545,0.951,0.182,-0.281,0.346678,41,11,52
TCTP_HUMAN,0.594,0.732,0.545,0.951,0.091,-0.241,0.346678,41,11,52
PYRG1_HUMAN,0.594,0.366,0.909,1.0,0.091,-0.346,0.346678,41,11,52
3HIDH_HUMAN,0.594,0.537,0.818,1.0,0.0,-0.241,0.346678,41,11,52
STIP1_HUMAN,0.594,0.341,0.909,1.0,0.0,-0.241,0.346678,41,11,52
BCAT1_HUMAN,0.594,0.829,0.455,0.951,0.273,-0.726,0.346678,41,11,52
GBG2_HUMAN,0.594,0.707,0.636,0.976,0.091,0.279,0.346678,41,11,52
PP4C_HUMAN,0.594,0.756,0.545,1.0,0.182,-0.273,0.346678,41,11,52
RL27_HUMAN,0.594,0.854,0.455,1.0,0.182,-0.309,0.346678,41,11,52
RL37A_HUMAN,0.594,0.878,0.455,0.976,0.182,-0.396,0.346678,41,11,52
PTN11_HUMAN,0.594,0.927,0.364,0.976,0.273,-0.307,0.346678,41,11,52
FSTL1_HUMAN,0.594,0.78,0.455,0.976,0.182,0.464,0.346678,41,11,52
UB2V1_HUMAN,0.594,0.341,1.0,1.0,0.091,-0.27,0.346678,41,11,52
SNX1_HUMAN,0.594,0.634,0.636,1.0,0.091,0.298,0.346678,41,11,52
RCN1_HUMAN,0.594,0.463,0.818,0.951,0.091,0.312,0.346678,41,11,52
CX038_HUMAN,0.594,0.317,0.909,0.951,0.273,-0.225,0.346678,41,11,52
VCIP1_HUMAN,0.594,0.707,0.636,1.0,0.0,-0.041,0.346678,41,11,52
RBM14_HUMAN,0.594,0.927,0.273,0.976,0.182,0.405,0.346678,41,11,52
MCMBP_HUMAN,0.594,0.707,0.636,1.0,0.091,-0.313,0.346678,41,11,52
TAOK3_HUMAN,0.594,0.854,0.455,0.976,0.182,0.214,0.346678,41,11,52
PTN23_HUMAN,0.594,0.805,0.455,0.976,0.182,-0.158,0.346678,41,11,52
ADDG_HUMAN,0.594,0.683,0.636,1.0,0.0,0.146,0.346678,41,11,52
NUDC_HUMAN,0.594,0.317,0.909,0.951,0.091,-0.334,0.346678,41,11,52
MEMO1_HUMAN,0.594,0.537,0.818,0.976,0.091,0.137,0.346678,41,11,52
LYVE1_HUMAN,0.594,0.537,0.818,1.0,0.091,-0.244,0.346678,41,11,52
ROBO1_HUMAN,0.594,0.585,0.636,1.0,0.182,0.35,0.346678,41,11,52
S23IP_HUMAN,0.594,0.683,0.545,0.976,0.091,0.19,0.346678,41,11,52
OGA_HUMAN,0.592,0.341,0.909,0.976,0.182,-0.414,0.358281,41,11,52
SRGP2_HUMAN,0.592,0.61,0.727,1.0,0.091,-0.298,0.358281,41,11,52
DNS2A_HUMAN,0.592,0.951,0.364,0.951,0.364,0.511,0.358281,41,11,52
ARGI1_HUMAN,0.592,0.537,0.727,0.951,0.182,0.474,0.358281,41,11,52
ALDH2_HUMAN,0.592,0.634,0.636,1.0,0.091,0.395,0.358281,41,11,52
PERM_HUMAN,0.592,0.659,0.545,1.0,0.182,0.682,0.358281,41,11,52
COX2_HUMAN,0.592,0.488,0.818,1.0,0.091,0.346,0.358281,41,11,52
CERU_HUMAN,0.592,0.463,0.909,1.0,0.0,-0.133,0.358281,41,11,52
PROC_HUMAN,0.592,0.341,1.0,0.976,0.091,-0.359,0.358281,41,11,52
HEXA_HUMAN,0.592,0.78,0.455,0.976,0.091,0.301,0.358281,41,11,52
AK1A1_HUMAN,0.592,0.585,0.727,0.951,0.182,0.292,0.358281,41,11,52
HARS1_HUMAN,0.592,0.805,0.455,0.951,0.091,-0.209,0.358281,41,11,52
CAN2_HUMAN,0.592,0.732,0.545,1.0,0.091,0.234,0.358281,41,11,52
