Biomarker,AUC,Sensitivity (max sum),Specificity (max sum),Sensitivity (sens > 95%),Specificity (sens > 95%),Log2FC,p-value,n_pos,n_neg,n_pos+n_neg
RHOB_HUMAN,0.573,0.857,0.447,1.0,0.026,-0.181,0.42705,14,38,52
RL32_HUMAN,0.573,0.357,0.816,1.0,0.053,0.303,0.42705,14,38,52
FKB1A_HUMAN,0.573,0.929,0.289,1.0,0.132,-0.227,0.42705,14,38,52
AP2B1_HUMAN,0.573,0.857,0.368,1.0,0.0,-0.082,0.42705,14,38,52
RL18A_HUMAN,0.573,0.429,0.816,1.0,0.053,0.389,0.42705,14,38,52
TBB3_HUMAN,0.573,0.5,0.711,1.0,0.105,0.235,0.42705,14,38,52
PDZ1I_HUMAN,0.573,0.357,0.921,1.0,0.026,-0.291,0.42705,14,38,52
PRDX4_HUMAN,0.573,0.286,0.974,1.0,0.184,0.456,0.42705,14,38,52
SRSF5_HUMAN,0.573,0.429,0.868,1.0,0.105,0.239,0.42705,14,38,52
PCOC1_HUMAN,0.573,0.357,0.921,1.0,0.053,0.328,0.42705,14,38,52
SF3B4_HUMAN,0.573,0.714,0.579,1.0,0.026,-0.066,0.42705,14,38,52
DDB1_HUMAN,0.573,0.286,0.895,1.0,0.158,0.222,0.42705,14,38,52
CYBR1_HUMAN,0.573,0.429,0.816,1.0,0.105,-0.406,0.42705,14,38,52
CAMP1_HUMAN,0.573,0.857,0.421,1.0,0.0,-0.108,0.42705,14,38,52
ZFAN6_HUMAN,0.573,0.857,0.368,1.0,0.053,0.246,0.42705,14,38,52
RFIP1_HUMAN,0.573,0.929,0.316,1.0,0.105,-0.255,0.42705,14,38,52
CCD25_HUMAN,0.573,0.571,0.658,1.0,0.184,-0.283,0.42705,14,38,52
DAAF5_HUMAN,0.573,0.357,0.842,1.0,0.0,-0.145,0.42705,14,38,52
MESH1_HUMAN,0.573,0.714,0.474,1.0,0.026,-0.283,0.42705,14,38,52
LIRA3_HUMAN,0.573,0.857,0.368,1.0,0.211,-0.234,0.42705,14,38,52
DCPS_HUMAN,0.573,0.929,0.263,1.0,0.0,-0.193,0.42705,14,38,52
GMPPA_HUMAN,0.573,0.929,0.316,1.0,0.237,-0.229,0.42705,14,38,52
SH3G1_HUMAN,0.573,0.643,0.579,1.0,0.053,-0.209,0.42705,14,38,52
RAB1B_HUMAN,0.573,0.857,0.368,1.0,0.053,-0.18,0.42705,14,38,52
RBGPR_HUMAN,0.573,0.929,0.289,1.0,0.053,0.27,0.42705,14,38,52
EHD1_HUMAN,0.573,0.571,0.632,1.0,0.158,-0.188,0.42705,14,38,52
SYFB_HUMAN,0.573,0.786,0.5,1.0,0.026,0.135,0.42705,14,38,52
ATG3_HUMAN,0.573,0.357,0.842,1.0,0.105,-0.169,0.42705,14,38,52
ZMYM2_HUMAN,0.573,0.5,0.842,1.0,0.0,-0.299,0.42705,14,38,52
COG5_HUMAN,0.573,0.714,0.5,1.0,0.079,-0.224,0.42704,14,38,52
KVD20_HUMAN,0.571,0.286,0.895,1.0,0.0,0.197,0.439155,14,38,52
RSMB_HUMAN,0.571,0.571,0.763,1.0,0.0,-0.2,0.439155,14,38,52
EZRI_HUMAN,0.571,0.714,0.553,1.0,0.026,-0.231,0.439155,14,38,52
PRDX3_HUMAN,0.571,0.643,0.553,1.0,0.132,0.214,0.439155,14,38,52
PEDF_HUMAN,0.571,0.857,0.474,1.0,0.158,0.253,0.439155,14,38,52
LIS1_HUMAN,0.571,0.5,0.789,1.0,0.132,-0.156,0.439155,14,38,52
MAP2_HUMAN,0.571,0.857,0.395,1.0,0.026,-0.233,0.439155,14,38,52
IF6_HUMAN,0.571,0.571,0.605,1.0,0.053,0.216,0.439155,14,38,52
STK4_HUMAN,0.571,0.5,0.711,1.0,0.0,-0.106,0.439155,14,38,52
SCRB2_HUMAN,0.571,0.643,0.579,1.0,0.132,0.159,0.439145,14,38,52
2A5D_HUMAN,0.571,0.571,0.711,1.0,0.026,-0.102,0.439155,14,38,52
SNX17_HUMAN,0.571,0.357,0.895,1.0,0.0,0.015,0.439155,14,38,52
CPSF6_HUMAN,0.571,0.5,0.789,1.0,0.0,-0.092,0.439155,14,38,52
TBC9B_HUMAN,0.571,0.5,0.763,1.0,0.0,0.131,0.439155,14,38,52
BL1S2_HUMAN,0.571,0.5,0.711,1.0,0.211,-0.222,0.439155,14,38,52
TXND5_HUMAN,0.571,0.714,0.605,1.0,0.0,-0.112,0.439155,14,38,52
SERB1_HUMAN,0.571,0.5,0.737,1.0,0.0,-0.148,0.439155,14,38,52
PK3C3_HUMAN,0.571,0.857,0.342,1.0,0.105,0.263,0.439155,14,38,52
NU133_HUMAN,0.571,0.643,0.579,1.0,0.026,-0.08,0.439155,14,38,52
SMRD2_HUMAN,0.571,0.571,0.763,1.0,0.026,-0.113,0.439155,14,38,52
F120B_HUMAN,0.571,0.714,0.447,1.0,0.132,0.184,0.439155,14,38,52
SUCB2_HUMAN,0.571,0.643,0.605,1.0,0.0,0.104,0.439155,14,38,52
DEFI6_HUMAN,0.571,0.571,0.684,1.0,0.026,-0.117,0.439155,14,38,52
NECP2_HUMAN,0.571,0.5,0.711,1.0,0.132,-0.229,0.439155,14,38,52
DPP3_HUMAN,0.571,0.357,0.868,1.0,0.026,-0.085,0.439155,14,38,52
H2AW_HUMAN,0.571,0.643,0.605,1.0,0.026,-0.513,0.439155,14,38,52
SNX9_HUMAN,0.571,0.286,0.947,1.0,0.026,-0.182,0.439155,14,38,52
M4K5_HUMAN,0.571,0.571,0.658,1.0,0.0,0.117,0.439155,14,38,52
KVD21_HUMAN,0.57,0.5,0.737,1.0,0.026,-0.328,0.451455,14,38,52
AP3B1_HUMAN,0.57,0.929,0.316,1.0,0.0,-0.246,0.451455,14,38,52
PLRG1_HUMAN,0.57,0.357,0.868,1.0,0.026,-0.235,0.451455,14,38,52
H2AY_HUMAN,0.57,0.643,0.632,1.0,0.079,-0.261,0.451455,14,38,52
VP26A_HUMAN,0.57,0.429,0.816,1.0,0.026,-0.167,0.451455,14,38,52
GLRX3_HUMAN,0.57,0.786,0.5,1.0,0.0,-0.015,0.451455,14,38,52
SC24D_HUMAN,0.57,0.857,0.474,1.0,0.026,-0.087,0.451455,14,38,52
STABP_HUMAN,0.57,0.429,0.816,1.0,0.0,-0.104,0.451455,14,38,52
ARAF_HUMAN,0.57,0.357,0.816,1.0,0.026,0.177,0.451455,14,38,52
AATC_HUMAN,0.57,0.857,0.395,1.0,0.105,-0.125,0.451455,14,38,52
EF1G_HUMAN,0.57,0.357,0.842,1.0,0.053,0.173,0.451455,14,38,52
GLRX1_HUMAN,0.57,0.714,0.5,1.0,0.0,-0.183,0.451455,14,38,52
GNPI1_HUMAN,0.57,0.929,0.342,1.0,0.132,-0.18,0.451455,14,38,52
CAD13_HUMAN,0.57,0.714,0.526,1.0,0.026,0.128,0.451455,14,38,52
RL15_HUMAN,0.57,0.429,0.868,1.0,0.053,0.247,0.451455,14,38,52
RHG04_HUMAN,0.57,0.429,0.816,1.0,0.0,0.08,0.451455,14,38,52
PLCB3_HUMAN,0.57,0.643,0.553,1.0,0.158,-0.239,0.451455,14,38,52
1433F_HUMAN,0.57,0.571,0.737,1.0,0.0,-0.107,0.451455,14,38,52
KHDR1_HUMAN,0.57,0.786,0.447,1.0,0.026,-0.264,0.451455,14,38,52
RHG17_HUMAN,0.57,0.643,0.553,1.0,0.0,-0.188,0.451455,14,38,52
CRLF3_HUMAN,0.57,0.429,0.868,1.0,0.079,0.24,0.451455,14,38,52
AFG2A_HUMAN,0.57,0.357,0.895,1.0,0.026,0.279,0.451455,14,38,52
H1X_HUMAN,0.57,0.929,0.289,1.0,0.132,-0.269,0.451455,14,38,52
SYAP1_HUMAN,0.57,0.714,0.526,1.0,0.0,-0.293,0.451455,14,38,52
DTBP1_HUMAN,0.57,0.786,0.474,1.0,0.211,-0.16,0.451455,14,38,52
PSMG3_HUMAN,0.57,0.571,0.737,1.0,0.026,-0.122,0.451455,14,38,52
YTHD1_HUMAN,0.57,0.286,1.0,1.0,0.053,0.266,0.451455,14,38,52
NUCKS_HUMAN,0.57,0.714,0.553,1.0,0.132,-0.199,0.451455,14,38,52
VP33B_HUMAN,0.57,0.5,0.711,1.0,0.0,-0.052,0.451455,14,38,52
TBC17_HUMAN,0.57,0.929,0.237,1.0,0.105,0.208,0.451455,14,38,52
PDLI7_HUMAN,0.57,0.643,0.632,1.0,0.026,0.162,0.451455,14,38,52
KLC4_HUMAN,0.57,1.0,0.237,1.0,0.237,-0.209,0.451455,14,38,52
GAR1_HUMAN,0.57,0.5,0.789,1.0,0.105,-0.345,0.451455,14,38,52
SHPK_HUMAN,0.57,0.5,0.711,1.0,0.026,-0.193,0.451455,14,38,52
NAGK_HUMAN,0.57,0.643,0.579,1.0,0.079,-0.128,0.451455,14,38,52
UBP24_HUMAN,0.57,0.714,0.526,1.0,0.079,0.172,0.451455,14,38,52
AR2BP_HUMAN,0.57,0.286,0.947,1.0,0.079,-0.267,0.451455,14,38,52
SRPRB_HUMAN,0.57,0.357,0.868,1.0,0.026,0.164,0.451455,14,38,52
NCHL1_HUMAN,0.568,0.857,0.368,1.0,0.0,0.12,0.463948,14,38,52
HBB_BOVIN,0.568,0.643,0.632,1.0,0.079,0.496,0.463948,14,38,52
SMAP_HUMAN,0.568,0.857,0.368,1.0,0.053,0.209,0.463948,14,38,52
IMPA2_HUMAN,0.568,0.5,0.763,1.0,0.079,0.355,0.463948,14,38,52
CPSF5_HUMAN,0.568,0.571,0.684,1.0,0.026,-0.121,0.463948,14,38,52
PEX14_HUMAN,0.568,0.429,0.789,1.0,0.0,-0.06,0.463948,14,38,52
TIPRL_HUMAN,0.568,0.214,0.947,1.0,0.079,0.197,0.463948,14,38,52
RLA0_HUMAN,0.568,0.429,0.816,1.0,0.105,0.32,0.463948,14,38,52
CEP43_HUMAN,0.568,0.5,0.684,1.0,0.053,-0.228,0.463948,14,38,52
TXD12_HUMAN,0.568,0.714,0.579,1.0,0.026,-0.078,0.463948,14,38,52
RPN2_HUMAN,0.568,0.214,0.974,1.0,0.026,0.311,0.463948,14,38,52
PTMA_HUMAN,0.568,0.786,0.526,1.0,0.026,0.07,0.463948,14,38,52
BIP_HUMAN,0.568,1.0,0.316,1.0,0.316,0.162,0.463948,14,38,52
C1TC_HUMAN,0.568,0.929,0.289,1.0,0.026,0.286,0.463948,14,38,52
UBA1_HUMAN,0.568,0.714,0.5,1.0,0.0,0.119,0.463948,14,38,52
P85A_HUMAN,0.568,0.714,0.447,1.0,0.132,-0.196,0.463948,14,38,52
TCPD_HUMAN,0.568,0.5,0.737,1.0,0.105,0.246,0.463948,14,38,52
PAPOA_HUMAN,0.568,0.357,0.921,1.0,0.026,0.222,0.463948,14,38,52
RD23B_HUMAN,0.568,0.571,0.658,1.0,0.184,-0.18,0.463948,14,38,52
RS26_HUMAN,0.568,0.214,0.974,1.0,0.026,0.259,0.463948,14,38,52
SERB_HUMAN,0.568,0.786,0.447,1.0,0.132,-0.172,0.463948,14,38,52
IN35_HUMAN,0.568,0.643,0.605,1.0,0.053,-0.169,0.463948,14,38,52
NFKB2_HUMAN,0.568,0.214,1.0,1.0,0.026,0.227,0.463948,14,38,52
CBLB_HUMAN,0.568,0.429,0.789,1.0,0.079,-0.151,0.463948,14,38,52
PMVK_HUMAN,0.568,0.571,0.684,1.0,0.026,0.131,0.463948,14,38,52
AAK1_HUMAN,0.568,0.857,0.421,1.0,0.0,0.117,0.463948,14,38,52
LACB2_HUMAN,0.568,0.643,0.711,1.0,0.026,0.142,0.463948,14,38,52
BD1L1_HUMAN,0.568,0.571,0.684,1.0,0.0,-0.096,0.463948,14,38,52
PREX1_HUMAN,0.568,0.429,0.789,1.0,0.079,-0.089,0.463948,14,38,52
PSMG2_HUMAN,0.568,0.5,0.737,1.0,0.105,0.231,0.463948,14,38,52
CNRP1_HUMAN,0.568,1.0,0.289,1.0,0.289,0.281,0.463948,14,38,52
DIDO1_HUMAN,0.568,0.5,0.789,1.0,0.053,-0.26,0.463948,14,38,52
CHID1_HUMAN,0.568,0.929,0.474,1.0,0.026,0.077,0.463948,14,38,52
MRC2_HUMAN,0.568,0.429,0.789,1.0,0.105,0.174,0.463948,14,38,52
PA2G4_HUMAN,0.568,0.5,0.737,1.0,0.0,0.149,0.463948,14,38,52
COMDA_HUMAN,0.568,0.929,0.316,1.0,0.184,-0.198,0.463948,14,38,52
HV374_HUMAN,0.566,0.571,0.658,1.0,0.0,0.187,0.476631,14,38,52
HV64D_HUMAN,0.566,0.571,0.605,1.0,0.053,0.21,0.476631,14,38,52
HIP1_HUMAN,0.566,0.929,0.368,1.0,0.263,-0.294,0.476631,14,38,52
ARC1B_HUMAN,0.566,0.429,0.842,1.0,0.053,-0.069,0.476631,14,38,52
EPN2_HUMAN,0.566,0.5,0.737,1.0,0.0,-0.119,0.476631,14,38,52
SODM_HUMAN,0.566,0.714,0.605,1.0,0.0,0.076,0.476631,14,38,52
PLEK_HUMAN,0.566,0.643,0.632,1.0,0.026,-0.086,0.476622,14,38,52
DHPR_HUMAN,0.566,0.857,0.368,1.0,0.184,-0.142,0.476622,14,38,52
IGD_HUMAN,0.566,0.214,0.947,1.0,0.158,0.465,0.476631,14,38,52
EF2_HUMAN,0.566,0.714,0.5,1.0,0.0,-0.037,0.476631,14,38,52
CO6A3_HUMAN,0.566,0.5,0.711,1.0,0.158,0.132,0.476631,14,38,52
MGMT_HUMAN,0.566,0.5,0.684,1.0,0.026,0.274,0.476631,14,38,52
RO52_HUMAN,0.566,0.571,0.658,1.0,0.053,0.138,0.476631,14,38,52
GSTM3_HUMAN,0.566,0.786,0.526,1.0,0.0,0.14,0.476631,14,38,52
ACOHC_HUMAN,0.566,0.5,0.684,1.0,0.158,-0.154,0.476631,14,38,52
DNJB2_HUMAN,0.566,1.0,0.289,1.0,0.289,-0.129,0.476631,14,38,52
RL13_HUMAN,0.566,0.929,0.263,1.0,0.026,0.292,0.476631,14,38,52
PSB4_HUMAN,0.566,0.571,0.711,1.0,0.079,-0.082,0.476631,14,38,52
CADH5_HUMAN,0.566,0.929,0.342,1.0,0.026,0.118,0.476631,14,38,52
ACTY_HUMAN,0.566,0.786,0.5,1.0,0.026,0.131,0.476631,14,38,52
CRKL_HUMAN,0.566,0.286,0.947,1.0,0.105,0.239,0.476631,14,38,52
PPCE_HUMAN,0.566,0.714,0.474,1.0,0.184,-0.186,0.476631,14,38,52
PPM1F_HUMAN,0.566,0.286,1.0,1.0,0.079,0.282,0.476631,14,38,52
FXR2_HUMAN,0.566,0.357,0.895,1.0,0.079,0.306,0.476631,14,38,52
RPAB3_HUMAN,0.566,0.214,1.0,1.0,0.0,0.155,0.476631,14,38,52
PP4C_HUMAN,0.566,0.5,0.763,1.0,0.105,0.224,0.476631,14,38,52
DCAF7_HUMAN,0.566,0.429,0.842,1.0,0.053,0.246,0.476631,14,38,52
SMD3_HUMAN,0.566,0.429,0.868,1.0,0.0,-0.176,0.476631,14,38,52
REL_HUMAN,0.566,0.929,0.316,1.0,0.132,-0.182,0.476631,14,38,52
DPYL1_HUMAN,0.566,0.5,0.816,1.0,0.0,-0.443,0.476631,14,38,52
ILF3_HUMAN,0.566,0.429,0.895,1.0,0.053,0.257,0.476631,14,38,52
NDK3_HUMAN,0.566,0.643,0.553,1.0,0.105,-0.427,0.476631,14,38,52
ITPK1_HUMAN,0.566,0.643,0.605,1.0,0.0,-0.323,0.476631,14,38,52
NAA25_HUMAN,0.566,0.429,0.789,1.0,0.0,0.237,0.476631,14,38,52
CDC37_HUMAN,0.566,0.286,0.895,1.0,0.105,0.251,0.476631,14,38,52
TB10B_HUMAN,0.566,0.643,0.579,1.0,0.026,-0.129,0.476631,14,38,52
WDR44_HUMAN,0.566,0.929,0.289,1.0,0.184,-0.152,0.476631,14,38,52
GNAS1_HUMAN,0.566,0.786,0.395,1.0,0.105,-0.347,0.476631,14,38,52
FBXW9_HUMAN,0.566,0.929,0.316,1.0,0.184,-0.221,0.476631,14,38,52
TWF2_HUMAN,0.566,0.786,0.421,1.0,0.079,-0.157,0.476631,14,38,52
PXDC2_HUMAN,0.566,1.0,0.237,1.0,0.237,-0.222,0.476631,14,38,52
HDGR2_HUMAN,0.566,0.5,0.789,1.0,0.0,-0.172,0.476631,14,38,52
HUWE1_HUMAN,0.566,0.714,0.553,1.0,0.079,0.214,0.476631,14,38,52
RB6I2_HUMAN,0.566,0.714,0.5,1.0,0.105,0.197,0.476631,14,38,52
UEVLD_HUMAN,0.566,0.571,0.632,1.0,0.0,-0.202,0.476631,14,38,52
DNJC9_HUMAN,0.566,0.429,0.789,1.0,0.184,0.272,0.476631,14,38,52
GLMN_HUMAN,0.566,0.857,0.368,1.0,0.026,0.277,0.476631,14,38,52
RMXL1_HUMAN,0.566,0.571,0.684,1.0,0.105,-0.276,0.476631,14,38,52
INT14_HUMAN,0.566,0.5,0.763,1.0,0.0,-0.042,0.476631,14,38,52
CPPED_HUMAN,0.566,0.714,0.526,1.0,0.079,-0.139,0.476631,14,38,52
AN32E_HUMAN,0.566,0.857,0.447,1.0,0.0,0.189,0.476631,14,38,52
PDIP3_HUMAN,0.566,0.643,0.553,1.0,0.0,-0.224,0.476631,14,38,52
GOLP3_HUMAN,0.566,0.5,0.711,1.0,0.026,0.131,0.476631,14,38,52
TBB1_HUMAN,0.566,0.429,0.763,1.0,0.026,0.191,0.476631,14,38,52
EXTL2_HUMAN,0.566,1.0,0.211,1.0,0.211,-0.217,0.476631,14,38,52
NUB1_HUMAN,0.566,0.714,0.553,1.0,0.026,-0.185,0.476631,14,38,52
SP16H_HUMAN,0.566,0.5,0.737,1.0,0.026,0.328,0.476631,14,38,52
EPN1_HUMAN,0.566,0.643,0.526,1.0,0.105,-0.229,0.476631,14,38,52
DCTN6_HUMAN,0.564,0.786,0.447,1.0,0.079,-0.146,0.489502,14,38,52
PSDE_HUMAN,0.564,0.429,0.763,1.0,0.026,0.148,0.489502,14,38,52
XPOT_HUMAN,0.564,0.786,0.421,1.0,0.053,0.218,0.489502,14,38,52
CISY_HUMAN,0.564,0.643,0.684,1.0,0.105,0.23,0.489502,14,38,52
DCTN3_HUMAN,0.564,0.5,0.684,1.0,0.053,-0.127,0.489502,14,38,52
AL1A2_HUMAN,0.564,0.714,0.553,1.0,0.0,-0.355,0.489502,14,38,52
IPO13_HUMAN,0.564,0.571,0.605,1.0,0.053,0.125,0.489502,14,38,52
6PGL_HUMAN,0.564,0.643,0.553,1.0,0.105,0.138,0.489502,14,38,52
A4_HUMAN,0.564,0.857,0.316,1.0,0.105,-0.291,0.489502,14,38,52
BPNT1_HUMAN,0.564,0.429,0.737,1.0,0.079,-0.181,0.489502,14,38,52
EGFR_HUMAN,0.564,0.5,0.789,1.0,0.0,-0.136,0.489502,14,38,52
IGJ_HUMAN,0.564,0.857,0.421,1.0,0.0,0.183,0.489502,14,38,52
HSP7C_HUMAN,0.564,0.571,0.658,1.0,0.105,-0.132,0.489502,14,38,52
FPPS_HUMAN,0.564,0.571,0.711,1.0,0.026,0.112,0.489502,14,38,52
ATF1_HUMAN,0.564,0.5,0.789,1.0,0.0,0.118,0.489502,14,38,52
CBL_HUMAN,0.564,0.357,0.895,1.0,0.0,-0.07,0.489502,14,38,52
FKBP2_HUMAN,0.564,0.929,0.289,1.0,0.053,-0.155,0.489502,14,38,52
ATPD_HUMAN,0.564,0.286,0.947,1.0,0.132,0.375,0.489502,14,38,52
2AAA_HUMAN,0.564,0.857,0.368,1.0,0.053,0.138,0.489502,14,38,52
DEK_HUMAN,0.564,0.357,0.895,1.0,0.079,0.144,0.489502,14,38,52
RD23A_HUMAN,0.564,0.857,0.368,1.0,0.132,0.128,0.489502,14,38,52
ADPRH_HUMAN,0.564,0.714,0.553,1.0,0.105,-0.157,0.489502,14,38,52
IF4A1_HUMAN,0.564,0.357,0.842,1.0,0.053,0.191,0.489502,14,38,52
RS28_HUMAN,0.564,0.5,0.711,1.0,0.079,-0.16,0.489502,14,38,52
TCPB_HUMAN,0.564,0.429,0.763,1.0,0.105,0.268,0.489502,14,38,52
IFIT5_HUMAN,0.564,0.571,0.658,1.0,0.053,0.181,0.489502,14,38,52
UAP1_HUMAN,0.564,0.643,0.553,1.0,0.026,0.199,0.489502,14,38,52
NUFP2_HUMAN,0.564,0.714,0.5,1.0,0.053,-0.132,0.489502,14,38,52
CCD91_HUMAN,0.564,0.571,0.632,1.0,0.079,-0.245,0.489502,14,38,52
MT21A_HUMAN,0.564,0.429,0.737,1.0,0.105,0.183,0.489502,14,38,52
UFD1_HUMAN,0.564,0.286,0.947,1.0,0.079,0.181,0.489502,14,38,52
COR1B_HUMAN,0.564,0.786,0.5,1.0,0.0,-0.079,0.489502,14,38,52
VAMP8_HUMAN,0.564,0.929,0.342,1.0,0.184,-0.248,0.489502,14,38,52
NEUL_HUMAN,0.564,0.5,0.684,1.0,0.132,0.211,0.489502,14,38,52
FTO_HUMAN,0.564,0.643,0.658,1.0,0.105,-0.157,0.489502,14,38,52
TAOK3_HUMAN,0.564,0.429,0.816,1.0,0.026,-0.116,0.489502,14,38,52
DENR_HUMAN,0.562,0.857,0.395,1.0,0.079,-0.163,0.502557,14,38,52
U3IP2_HUMAN,0.562,0.286,1.0,1.0,0.079,0.286,0.502557,14,38,52
LSM8_HUMAN,0.562,0.571,0.605,1.0,0.158,-0.18,0.502557,14,38,52
LV743_HUMAN,0.562,0.786,0.395,1.0,0.053,0.365,0.502557,14,38,52
PDIA1_HUMAN,0.562,0.357,0.895,1.0,0.026,0.193,0.502557,14,38,52
H10_HUMAN,0.562,0.643,0.632,1.0,0.105,-0.101,0.502557,14,38,52
CSF1R_HUMAN,0.562,0.786,0.421,1.0,0.053,-0.229,0.502557,14,38,52
A1AG2_HUMAN,0.562,0.786,0.447,1.0,0.0,0.094,0.502548,14,38,52
ADDA_HUMAN,0.562,1.0,0.316,1.0,0.316,0.194,0.502557,14,38,52
TCPQ_HUMAN,0.562,0.5,0.737,1.0,0.105,0.272,0.502557,14,38,52
CAZA1_HUMAN,0.562,0.357,0.895,1.0,0.0,-0.088,0.502557,14,38,52
UB2D3_HUMAN,0.562,0.5,0.711,1.0,0.0,-0.147,0.502557,14,38,52
LSM6_HUMAN,0.562,1.0,0.263,1.0,0.263,-0.146,0.502557,14,38,52
CSK2B_HUMAN,0.562,0.643,0.579,1.0,0.053,-0.295,0.502557,14,38,52
PRP4K_HUMAN,0.562,0.5,0.842,1.0,0.026,-0.19,0.502557,14,38,52
DYHC1_HUMAN,0.562,0.286,0.974,1.0,0.079,0.218,0.502557,14,38,52
PAK2_HUMAN,0.562,0.429,0.842,1.0,0.158,0.199,0.502557,14,38,52
COG2_HUMAN,0.562,0.5,0.658,1.0,0.105,-0.215,0.502557,14,38,52
PEA15_HUMAN,0.562,0.929,0.368,1.0,0.263,-0.189,0.502557,14,38,52
RNPS1_HUMAN,0.562,0.429,0.842,1.0,0.0,-0.22,0.502557,14,38,52
TMED2_HUMAN,0.562,0.571,0.737,1.0,0.026,0.166,0.502557,14,38,52
ELOB_HUMAN,0.562,0.786,0.447,1.0,0.105,0.125,0.502557,14,38,52
CCDC6_HUMAN,0.562,0.643,0.605,1.0,0.0,0.049,0.502557,14,38,52
UBP39_HUMAN,0.562,0.429,0.895,1.0,0.105,0.28,0.502557,14,38,52
KAT3_HUMAN,0.562,0.929,0.316,1.0,0.026,0.156,0.502557,14,38,52
RBBP6_HUMAN,0.562,0.286,0.921,1.0,0.026,-0.191,0.502557,14,38,52
THOC4_HUMAN,0.562,0.357,0.842,1.0,0.026,0.112,0.502557,14,38,52
AP3S1_HUMAN,0.562,0.929,0.289,1.0,0.0,-0.208,0.502557,14,38,52
ANS1A_HUMAN,0.562,0.714,0.474,1.0,0.0,0.112,0.502557,14,38,52
CHMP7_HUMAN,0.562,0.714,0.553,1.0,0.0,-0.086,0.502557,14,38,52
SMCE1_HUMAN,0.562,0.5,0.789,1.0,0.053,-0.112,0.502557,14,38,52
EXOC4_HUMAN,0.562,0.643,0.579,1.0,0.026,-0.178,0.502557,14,38,52
DCNL5_HUMAN,0.562,0.357,0.868,1.0,0.0,-0.108,0.502557,14,38,52
WDR12_HUMAN,0.562,0.214,0.974,1.0,0.132,0.327,0.502557,14,38,52
OSBL2_HUMAN,0.562,0.857,0.447,1.0,0.026,0.068,0.502557,14,38,52
UBE2Z_HUMAN,0.562,0.571,0.711,1.0,0.026,-0.091,0.502557,14,38,52
ARMT1_HUMAN,0.562,0.571,0.632,1.0,0.132,-0.237,0.502548,14,38,52
PP4R2_HUMAN,0.562,0.357,0.842,1.0,0.0,0.195,0.502557,14,38,52
ASAP1_HUMAN,0.562,0.286,0.921,1.0,0.079,0.136,0.502557,14,38,52
TBC24_HUMAN,0.562,0.429,0.789,1.0,0.053,0.189,0.502557,14,38,52
SNX12_HUMAN,0.562,0.714,0.526,1.0,0.132,-0.143,0.502557,14,38,52
CTDP1_HUMAN,0.562,0.429,0.789,1.0,0.026,0.116,0.502557,14,38,52
BIG2_HUMAN,0.562,0.643,0.579,1.0,0.079,0.176,0.502557,14,38,52
LSM4_HUMAN,0.562,0.929,0.263,1.0,0.184,-0.182,0.502557,14,38,52
IPO5_HUMAN,0.56,0.429,0.763,1.0,0.132,0.32,0.515786,14,38,52
ESYT2_HUMAN,0.56,0.429,0.816,1.0,0.0,0.03,0.515795,14,38,52
DIAP1_HUMAN,0.56,0.714,0.447,1.0,0.0,0.158,0.515795,14,38,52
HEXI1_HUMAN,0.56,0.786,0.421,1.0,0.026,0.264,0.515795,14,38,52
TPP1_HUMAN,0.56,0.214,1.0,1.0,0.105,-0.317,0.515795,14,38,52
NADK_HUMAN,0.56,0.643,0.553,1.0,0.0,-0.138,0.515795,14,38,52
QORL1_HUMAN,0.56,0.929,0.237,1.0,0.158,0.191,0.515795,14,38,52
COX2_HUMAN,0.56,0.286,0.921,1.0,0.0,0.246,0.515795,14,38,52
CO3A1_HUMAN,0.56,0.857,0.368,1.0,0.0,0.122,0.515795,14,38,52
KV116_HUMAN,0.56,0.643,0.553,1.0,0.079,0.241,0.515795,14,38,52
CATL1_HUMAN,0.56,0.357,0.868,1.0,0.079,-0.229,0.515795,14,38,52
SRPRA_HUMAN,0.56,0.857,0.368,1.0,0.211,-0.176,0.515795,14,38,52
BCR_HUMAN,0.56,0.571,0.632,1.0,0.053,-0.198,0.515795,14,38,52
G6PD_HUMAN,0.56,0.5,0.789,1.0,0.026,-0.096,0.515795,14,38,52
RS2_HUMAN,0.56,0.429,0.868,1.0,0.053,0.307,0.515795,14,38,52
IMDH1_HUMAN,0.56,0.786,0.447,1.0,0.053,0.167,0.515795,14,38,52
AMPL_HUMAN,0.56,0.929,0.316,1.0,0.0,-0.154,0.515795,14,38,52
ERP29_HUMAN,0.56,0.714,0.526,1.0,0.026,-0.127,0.515795,14,38,52
T2FA_HUMAN,0.56,0.357,0.816,1.0,0.0,-0.14,0.515795,14,38,52
SPRE_HUMAN,0.56,0.857,0.395,1.0,0.237,-0.296,0.515795,14,38,52
CAZA2_HUMAN,0.56,0.429,0.816,1.0,0.0,-0.116,0.515795,14,38,52
5NTC_HUMAN,0.56,0.571,0.632,1.0,0.053,0.147,0.515795,14,38,52
IST1_HUMAN,0.56,0.357,0.921,1.0,0.026,-0.096,0.515795,14,38,52
SC24C_HUMAN,0.56,0.643,0.553,1.0,0.0,-0.173,0.515795,14,38,52
TRA2B_HUMAN,0.56,0.357,0.947,1.0,0.026,0.227,0.515795,14,38,52
SRPK2_HUMAN,0.56,0.571,0.632,1.0,0.0,0.167,0.515795,14,38,52
FMR1_HUMAN,0.56,0.286,0.947,1.0,0.0,0.255,0.515795,14,38,52
